,token_address,from_address,to_address,token_id,transaction_hash,log_index,block_height,action,block_signed_at,maker,taker,price,sender,receiver,currency,market_place
4955,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xad39143e77468cd057fbf37150840ccfcee1f385,2705,0xad7a8788ebb78c82235101e625f52be9574483a8e7b0bc19a6cceea7e25aee59,247,15047698,Minted,2022-06-30T00:26:10Z,,,,,,,
4956,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xba5022722e6ef7de46d2984c7b23d7a667165c3a,0xc6b02a8034ee8fbd4d0ab970a0b231510a470a45,35,0x7d7b25ac53d2087090c09e4d9e8d5feef738098887776cab167ee0f0c5e03ff7,247,15053365,Transfer,2022-07-01T00:26:50Z,,,,,,,
4957,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7d864f613e6efbf61614919a953ebb95b31ce373,4431,0xa4391f361814a66b2b86e561b6a5dea6dc1ee57c99cac01982c5441305d83e2c,247,15050307,Minted,2022-06-30T12:19:41Z,,,,,,,
4958,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x7db2cfd3be82f87160ec48af9938d061bbb10283,0x4c4d50dd458769fbf6014b20ebe690a8c055d16f,1770,0x001f1af854c456ff159adf98d6bbe82eb2cc52fa352fd5946c13100c00373572,247,15062011,Transfer,2022-07-02T08:25:32Z,,,,,,,
4959,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x74fa1be357bc182c88ba77e771a5502e2b271f1b,0x25547a858b2b10efebdf4f528332266cd854956f,990,0xe3ae8118419cd2f8d10ad15cce461f2b2163438e10e0e2dba3457b300257657c,247,15050791,Transfer,2022-06-30T14:19:46Z,,,,,,,
4960,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x720cc798ac3fa24f15b882ed7d7c628cdef9542d,0xe0eba903a56c280c5dd651d1c7f10d26add63c87,594,0xcbc0def443c1a6cbdeb1fcc2a62af57133fa47322c9418867307d2e8a34b9493,247,15046738,Transfer,2022-06-29T20:20:50Z,,,,,,,
4961,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x167afbf66c424b83ab8581fccc1c0f16826b5fa5,800,0x6c03b3f23b5005e77a7a1a9942c63015f9080f3685cab100f35e35fc267cc6c3,247,15046715,Minted,2022-06-29T20:15:17Z,,,,,,,
4962,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xc9a6bfa74556b6e354d88fc672475259ca4001a7,452,0x4421f897eabed62241e3c83ac156274c637e3d92848879a7db92092b6416dbe5,247,15046684,Minted,2022-06-29T20:06:34Z,,,,,,,
4963,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x0207b14a5be6167a90b024849a85789458cd257d,1376,0x809f4ac18f771c1d1b9442e23b5a1ab2e19d29f2d65346237e1028e98f31443c,247,15046801,Minted,2022-06-29T20:32:35Z,,,,,,,
4964,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xca4cd5d1fc8cb245f6a984d59e33cdba129e16e7,3367,0x80ee88eab98c32f3193528242da39f5d3b859780bff032bd13faa5fb7224eacf,247,15048475,Minted,2022-06-30T04:00:50Z,,,,,,,
4965,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xc52439558c34a3cd2e262c244f3f12086892458b,0x50d1c49d88b7b0d64db7dd63c0511f0e036ea067,3264,0xabfeec991302615ae45ef52ad0700d295a063901d458c7ae30593ebad95be25d,247,15048401,Transfer,2022-06-30T03:41:21Z,,,,,,,
4966,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x45b1f11fa98c91b1c682c4f5f4ff590da843fa84,451,0x0c52dcaddb82d9d631d69cb449f41e135337b7d74cdbb617f263320f4478da2f,246,15046684,Minted,2022-06-29T20:06:34Z,,,,,,,
4967,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x5fc4a985d83021031d5c37a81152361dc2ad6654,0x7629d07c02cb103d19a4ed904b3a8d7788d34efd,2560,0x748495f41b3da7779bc2eec4a7497e64e00d528760ed908fd692ede169d50455,246,15050189,Transfer,2022-06-30T11:45:11Z,,,,,,,
4968,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x8330093c8df17b90ea11d845344cc6c0fbfea449,1375,0xb39e53153bb4167c41df518df827ad7463eb614ce56e2bd2f11ff156cc21dc05,246,15046801,Minted,2022-06-29T20:32:35Z,,,,,,,
4969,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x38aa254ff77e552b16261409532a285899b0383d,0x3a1aaa3ae4cdb1c23109b4a4bc732f8f8662a420,4605,0x30884b8ff8523c6c74d6b86588087f8b5072d611790bd0a7447c15933af49274,246,15062916,Transfer,2022-07-02T11:46:19Z,,,,,,,
4970,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x7629d07c02cb103d19a4ed904b3a8d7788d34efd,0x18431316706d2149089d0d7fcf9a119332c5ed70,2840,0xebe3e32c7c421a7576d68df5d8ae8c9bb56e66f961ffd6ffdf0272e2ec845437,246,15058784,Transfer,2022-07-01T20:42:40Z,,,,,,,
4971,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xc817cea031f3ef9aa3896bdbc453220d565fc7d2,0x9a4175d4f837a7fab5948603efd4970bfd0434a1,599,0x60299753862d67c3921870d935dfc141857fef5c36401e5cf286a05ba1f3f714,246,15058988,Transfer,2022-07-01T21:33:23Z,,,,,,,
4972,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x0a6cfcc0055200ba06a2e50625fc7c14172794d3,59,0x896540879e13a5716a784bbfd3ff3c6bae0f0bdc0e3433d88a983d52bd49200f,246,15046668,Minted,2022-06-29T20:01:40Z,,,,,,,
4973,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x32de4bb15aabb5956d4165aa41d64889ec178ad4,175,0x06208da090803195d88b376b472fa17c908dbe6970888fbc68ee69b722f2cc91,246,15046669,Minted,2022-06-29T20:01:56Z,,,,,,,
4974,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x463ced1d1c7e0969338a204cbc8258537f2537e0,0xf0bf2de25c3e0c3102c77948fbbcb3b6ec44ad10,457,0xdcdaa6924381b40a6f53d6684866985b9f88113b375f2e9035340b69f880a1cf,246,15050446,Transfer,2022-06-30T12:54:00Z,,,,,,,
4975,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x59e0415f497c864a4447da25fcef22b65633c747,1010,0x5871b089c50cf1f844578b1cf75f4d611fd780da4cffbc784a89dd015bf94c1c,246,15046745,Minted,2022-06-29T20:22:58Z,,,,,,,
4976,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xbce95b3ed2fe0d315f5422a097017b470068a2c9,0x1f695645180fe08f306e92f0a8c24e56af0821ee,813,0x611e77dc833661258dbc6810ba050256a040c8006c918683d58c75f6a70172af,246,15058814,Transfer,2022-07-01T20:48:55Z,,,,,,,
4977,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x1f7d2bfb7942feaca17ba63eca7f869eb8b3b629,0x661cb086e1de2f8f8ab09cc5b6b2e4bca3725cf1,1870,0xfa72533b471cfff198f523cb3d5fd469361c122f3c6554cc266df4f7ec632b6c,246,15047230,Transfer,2022-06-29T22:28:28Z,,,,,,,
4978,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x6e2443834b92201889d4887fafe779526265b746,4478,0x93c9e2238141c02ce6246bb3b0e259496859463587d7bd6431e6934a1be707fa,246,15050396,Minted,2022-06-30T12:40:46Z,,,,,,,
4979,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x17a445d67ce448844e15005e84af66bfbfd4848c,1591,0xccbb9a2bc5942c2c888506934ab1932a1cb4a9eb6cb42a0537cade39d71d863a,246,15046873,Minted,2022-06-29T20:53:13Z,,,,,,,
4980,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0fafbfaba3792b3408e7ea067f29f873ada363c0,0xfe5f0072e8786dcaf4701ab097c4a14be1d3a118,4116,0xda1a62e4eb38d9f546964a744da9235a6fe8b1fdbfcef7ffc6d95dad6f121f7a,246,15054678,Transfer,2022-07-01T05:15:07Z,,,,,,,
4981,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x06ce8f8f8fd7c5b2f0234df64978355fa43c075d,3151,0x383901cc8cdf6630332dbc64715d8d25adaa2ff82a304c1d1ae5bb16518bdf98,246,15048274,Minted,2022-06-30T03:04:58Z,,,,,,,
4982,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7d864f613e6efbf61614919a953ebb95b31ce373,4430,0xa4391f361814a66b2b86e561b6a5dea6dc1ee57c99cac01982c5441305d83e2c,246,15050307,Minted,2022-06-30T12:19:41Z,,,,,,,
4983,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x56dd5bbede9bfdb10a2845c4d70d4a2950163044,0x1a3e14702ae60c8b7fc5957990518233ff752634,1154,0xe6e83d7787146d24dee441ab13feb0f94285020da8b3faeec5c141377864d14c,246,15058734,Transfer,2022-07-01T20:31:32Z,,,,,,,
4984,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x24e4fe3d90e61d1dc25ff5417862d12c479c62ad,1738,0x0ccd979387eac600df93b0c317a66b83e044914c7b5a6ee59d8e640ea89f8c53,246,15047153,Minted,2022-06-29T22:06:56Z,,,,,,,
4985,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0b643f94c581fe08617996f1a3dae1fd347993c4,0x3d9c4678940c39019664025cc778d5aa7fc7f431,4976,0xed59ef22292d5b2f72f3230c0c3c9ab107f5740eab91511c3270ca2a0239de0f,246,15052478,Transfer,2022-06-30T20:59:54Z,,,,,,,
4986,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xb50b26255a6a5efa4ef75eb978a92639da185564,0x18df32b9ab07cb17fcdd668519041ca5058eb552,1605,0x2bc709febfe6b4545ae3077dc5717c9a2b8504a007febfe9ebc8b33a480cb91b,246,15058121,Transfer,2022-07-01T18:12:25Z,,,,,,,
4987,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x4ec0f66c7bc95a313e37e718e960ae75fce29688,0xa88d6d39251db70622398dc79515ad51a141d00b,4038,0x900370ed91866981b5b8d5472020fc5c99d49822e606d0650e2de89708e465eb,246,15052171,Transfer,2022-06-30T19:51:45Z,,,,,,,
4988,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x53cea5bb80397333b29db7b0b644cba666295e7e,1352,0xefe52d53722b4be42dbce2337117d279271c9bbacc9020937a743e816f8d9813,246,15046798,Minted,2022-06-29T20:32:06Z,,,,,,,
4989,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xaceaa7a61156459388db9ef212a7dd8abd963df3,0xbbea179b8eee2e81ac859a5f07f8cadcedc28096,152,0xf254d39962ebcd4b56e8da75061f064ce49ef31a731179e6ff90115f7a82e571,246,15050243,Transfer,2022-06-30T12:03:23Z,,,,,,,
4990,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x4ade0bf1ab5b5bf79cb9cbf7ff18877b07c30d5f,174,0xd99e94ce65326414d78f5659d0ff9f6e043dd91e994d3a8251e3aaa9926cfe0b,245,15046669,Minted,2022-06-29T20:01:56Z,,,,,,,
4991,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xd86e490ebe30b31c7dc561c9c5294127cae7273d,0xd16a4e051f6bed58eb87345dea8729a88e6bc758,3784,0x45aa871e177b61f6b8b8dacdfdb061ae6b9b861c8aa45b46841f36a72c18d5f7,245,15050358,Transfer,2022-06-30T12:32:37Z,,,,,,,
4992,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xabe682a18ab73207a3841a45f7dcd34087edcc60,2082,0x7958bd2820109d3b336984f3d4fb14be76a00ac4611cc63659abf6f19668c754,245,15047330,Minted,2022-06-29T22:51:25Z,,,,,,,
4993,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7aa7d5b56133508f17361c81513bfddc5355bdf0,3299,0x04a1fda9accddfd1e989b8bd0fa958e13a199f6604fea62fabddf826064f245b,245,15048417,Minted,2022-06-30T03:46:10Z,,,,,,,
4994,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xf8432903e3e3414200e0f04d21f0b3561217339c,0x16c27806ee7d8750ecf8331116ff2069248f2d04,4034,0x66349c5a9acb91c4ffc59f5d4cb69899742e8e339de511929d1d8d31ba5e8ba6,245,15053324,Transfer,2022-07-01T00:20:00Z,,,,,,,
4995,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xf97e9727d8e7db7aa8f006d1742d107cf9411412,0xb3b504705fc0f2d83517b8ed11e4efad235aad14,3323,0xc707cedeca6fc44097bff1018d533631643f8082a36702c19cd24c63756ec68b,245,15053745,Transfer,2022-07-01T01:50:49Z,,,,,,,
4996,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xccbf5c164d7d952a885eaf685ee4c08c6773634d,0x11436ee79814f04b71594d651e8a23d16f0ea519,3608,0x6e9645921eef045657075d4111c0bf883620fb9c64c4a8cf678685dc6e687de3,245,15058651,Transfer,2022-07-01T20:09:44Z,,,,,,,
4997,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x3c0f7fd0c3e3a4ccad38a869514a3883dcda9ef2,0x654e71d627ca2bafdb35263afe4148bdf91395f4,347,0x480bb4ccdaf1e552926d350c66dc4524ed8b9cc174472daf75b2f86548bcdb47,245,15047365,Transfer,2022-06-29T22:58:51Z,,,,,,,
4998,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x6ed6629101989283a1f01fdf9178ad6f34435672,0xc74fee3b5a6d382d7d8c68452558cc1dd04c6ce5,54,0x5a750887588c3140dad5bfb24fca75f4b50e9eebb6b059cb1d88c30c491de6b5,245,15054223,Transfer,2022-07-01T03:38:37Z,,,,,,,
4999,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xcc6f751423ba582f9b8f8f54344775c3ee8496aa,2704,0x66e645754baf49064c411f910ede43b4330a81857f304cd9e54302ece6cc4b25,245,15047698,Minted,2022-06-30T00:26:10Z,,,,,,,
5000,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xcbe588c2368c3db270e38e1b7ce894630ecff80c,1080,0x5cf20bc9227dc3ffd1cc51231b33692266013a42fd0829913b3b207ec11cb62e,245,15046760,Minted,2022-06-29T20:25:38Z,,,,,,,
5001,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x9a64c25ebd59057e2b2aaad33ca9c7df862bf885,1196,0x23643b27975d333debc80e3e9d3dc7e8a897bf48ddee9c88e21a4adf74a6052a,245,15046772,Minted,2022-06-29T20:27:23Z,,,,,,,
5002,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x903bc13fa3b9c9e5ef7d8371966f6c68f51f36d2,0x0e03bcdb167790179720e9de3761a41fc4df2cc2,3528,0x36be3ec61ea42458ebae3c45331ecc1c6df04327641e98c1712dfaab5c84765e,245,15052899,Transfer,2022-06-30T22:32:11Z,,,,,,,
5003,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x3d9c4678940c39019664025cc778d5aa7fc7f431,0x0e56d76ebfc4835c30b6f85984c1bf57fedd077b,4988,0x2834d706eb13ad1336550323ff2c1a2716cf582dd4bfc1b794b3638594db9156,245,15052555,Transfer,2022-06-30T21:15:50Z,,,,,,,
5004,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0b643f94c581fe08617996f1a3dae1fd347993c4,0x3d9c4678940c39019664025cc778d5aa7fc7f431,4901,0x755eaa0228a392e405a26221da17e0ceb6bd5710f7988e2f1a43b5d30e335a77,245,15052219,Transfer,2022-06-30T20:03:32Z,,,,,,,
5005,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x730833b7de8f03b509427c0d83bdffa8cb79ed52,0x57a16a17da3088b6cf97734af92531dc77768d5e,3353,0x3a4c111ae7fdb73d0c846707366119253f28eee2fe54b92574fb3ca66e354cb7,245,15048497,Transfer,2022-06-30T04:07:45Z,,,,,,,
5006,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xa7149872ea3066aca3a2c5033771eb7979764f54,0x2fbf7f158809bc98cb8d2e4817c56df14c74651e,197,0x75458a7a304025cb164160052756f4232ecb701bf81eddcd7b44be15248d9278,245,15063520,Transfer,2022-07-02T14:02:12Z,,,,,,,
5007,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x3d9c4678940c39019664025cc778d5aa7fc7f431,0xc4acba98d23b63f147b0d8ace0882cc03b52eab6,4891,0x86ae3755bc470c14853c71cd25de02d27e6401e5b63a5766eb69017a2b91ac0a,245,15052306,Transfer,2022-06-30T20:20:38Z,,,,,,,
5008,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x220752375240ee268151c0b7f0ac436006c050e7,58,0x87f47d8890e7b3bc460846f66e90cf4437633223bc4594a039ed9704d07bc796,245,15046668,Minted,2022-06-29T20:01:40Z,,,,,,,
5009,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x1da79ee0eadebc05c4645140760a2f098b910b5b,0x359d05f2d27300089f6f86033ff9f7e130d60e87,855,0x978fd7ca0e8e63ea86b2cbb573520fe3ee802055bb829a1e088fbe103e308f5a,245,15056969,Transfer,2022-07-01T13:52:59Z,,,,,,,
5010,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x86f5c547e1489e1367aa1c4e6e7f6c6f4afbb6dd,0xeee2e27d74059afac28826249e9c0dafe101c6e2,4832,0xbc378ad297a51fa43531ec2c71e5fbaf1960607aac9d8aa86c28e77766d7456b,245,15052291,Transfer,2022-06-30T20:17:31Z,,,,,,,
5011,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xb9d0da69d7c92b3b7e079e25ad5905819a139c8c,2521,0x1070b5d30ef7dc5a8745b32fa2690004b933dc9a6a4b43e8eb3285d19ac9b1c8,245,15047549,Minted,2022-06-29T23:44:38Z,,,,,,,
5012,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x74c06e8241ae153fdd60d3316d297ae577404d38,1737,0x5360ae4ce241767ff550ce52b4f37490ef5e3efe54bcacad5c508be0c5a2451d,245,15047153,Minted,2022-06-29T22:06:56Z,,,,,,,
5013,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x53cea5bb80397333b29db7b0b644cba666295e7e,0x1c163b72d5a6bca2fc0535a1df2bbc39fbaed2f5,3116,0xbea3a6f6df86132d845c9cfeda2b71641b55adc3040974ef23656b19640eb5bb,245,15060359,Transfer,2022-07-02T02:32:20Z,,,,,,,
5014,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xba5022722e6ef7de46d2984c7b23d7a667165c3a,0xc6b02a8034ee8fbd4d0ab970a0b231510a470a45,13,0x7d7b25ac53d2087090c09e4d9e8d5feef738098887776cab167ee0f0c5e03ff7,245,15053365,Transfer,2022-07-01T00:26:50Z,,,,,,,
5015,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xc7f90cf9033ba51c166002a960bc276274bb7769,0x4b8570cd9ada337c8e40223aca966812bc511d94,1218,0x8f46281c0f90229e44c079f22e4934626238a775a80791882c046d8e823637b5,245,15047488,Transfer,2022-06-29T23:28:28Z,,,,,,,
5016,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x6281f01e12b8e343cb8838aae1b12fdda1b252cb,3235,0xc87ae5d9e2c674df094b9348e19dc827c00a2dddac570641e4b777a45027805c,245,15048356,Minted,2022-06-30T03:29:56Z,,,,,,,
5017,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7d864f613e6efbf61614919a953ebb95b31ce373,4429,0xa4391f361814a66b2b86e561b6a5dea6dc1ee57c99cac01982c5441305d83e2c,245,15050307,Minted,2022-06-30T12:19:41Z,,,,,,,
5018,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x4bc843ff952bf024f2fa84a21ff59ef2ae8ee40c,0x22fd562058f419b388f466af1d41b85feb3d0ba0,1846,0x6e0ec226deda380a514209485f70f40d4682c792703cd96e395b555e4db796bb,244,15058986,Transfer,2022-07-01T21:32:34Z,,,,,,,
5019,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x7d864f613e6efbf61614919a953ebb95b31ce373,4428,0xa4391f361814a66b2b86e561b6a5dea6dc1ee57c99cac01982c5441305d83e2c,244,15050307,Minted,2022-06-30T12:19:41Z,,,,,,,
5020,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x1900e8b8db43e45f49c895f85a5eb91311e46256,2927,0x7c805e394139bad48a12e64e4e4818537c59fa15cffa6f880cda8c52b8999f82,244,15047996,Minted,2022-06-30T01:48:01Z,,,,,,,
5021,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xc445b4268d41293f986de7d276186e2d3afba543,173,0x390b1be03fed7c0e843448097b88ee9b8c319ace35121658cdf077d26cf1889d,244,15046669,Minted,2022-06-29T20:01:56Z,,,,,,,
5022,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x1965e15bd90cf823a9901457a1f0c4362d6cbb16,1850,0xbe789b84d7c1d0a20373b05c3bea1734027b2808e854d6d2651106a4952d4c7c,244,15047205,Minted,2022-06-29T22:20:47Z,,,,,,,
5023,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xb2817ed45f3a24962634a31d18a72022787a6c99,3747,0xaa9c170548145a0f1dcf1833ff4a9fdf8c35f982e8c57f30f14b80d7f4d03964,244,15049073,Minted,2022-06-30T06:42:48Z,,,,,,,
5024,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xf96732310f5ade32b2a70c82a1967c6e88beba26,922,0xf9d8445aba40708485c4d2529ed49cf11953483205cb079d5a1deb0554545bf5,244,15046736,Minted,2022-06-29T20:19:55Z,,,,,,,
5025,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xfc1af1a3f6279454d6f9ea13c3b8ec462695553e,2168,0x64197b013a58d206695dc63cbfd092d1f9c5057d40cc008094ee0ca2df475bb5,244,15047374,Minted,2022-06-29T23:01:24Z,,,,,,,
5026,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xec0b68626f7f4b4ac4c9cae6def857949be12a2d,0x9b628095d191ae097127b5a442463596b9a62600,377,0x900aa3c75db3338c3ddb4c884113f3480bde7639ca2986fc605b9fec9fe26ae9,244,15046693,Transfer,2022-06-29T20:08:09Z,,,,,,,
5027,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xfc72fa20b2cba0d81236acb066cb5dcd6f0e28b3,2654,0x3f332c48d89ee75e5133283cdb401c6059f462b8103d3dfaac3de3bd2b28825f,244,15047630,Minted,2022-06-30T00:10:38Z,,,,,,,
5028,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x4ba32586d7eeb332c2af31ee3bec238cfeadda8d,3948,0xab40e22659d56058f715a68ab885eb0b3ea4d9ff34e1affe34c12cf6f321211a,244,15049801,Minted,2022-06-30T10:01:50Z,,,,,,,
5029,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xd0f8c34bb87dd738f9c08f3ff58b2492a9416b08,0x0647690ca9796cac406829a779cbb90ba0489676,4141,0x0b62419b507b474d67c5aeb9d0c13ee7ccc2daa94d2ef879d8e71313b2ce5b55,244,15050349,Transfer,2022-06-30T12:30:21Z,,,,,,,
5030,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x38b44d3f02447a5a0f20e4b60654e578cd891f23,0x462cf114b36403869307963ad76df93ecfd996d8,2173,0x97dcf465ed52c21ba715e32e157f1f4574a33207138b674e31189ea5aa1bc593,244,15058994,Transfer,2022-07-01T21:35:44Z,,,,,,,
5031,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x82997b1428ccfef005e27421ca90d234cf0fe1f2,0x5fc4a985d83021031d5c37a81152361dc2ad6654,2560,0xdd0ee7ad4cec2f028b761391fae4f767d488c6ec5a8f889456e6b212bb34b3c3,244,15047570,Transfer,2022-06-29T23:50:28Z,,,,,,,
5032,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0xeeb38e98def642891848ee5412361aaacbdf3764,2077,0xeb86ee80837f1745a2d90ebc47f91c9f026221e4c18e72838b66cfff4a345aad,244,15047328,Minted,2022-06-29T22:50:52Z,,,,,,,
5033,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x8a0a677d64e5a428bdd04c2a96610010835396f6,0x28df771202447b395b4cf4d24451ef1d5acad397,2956,0x763becab9b372b4dc635b32e49c7d8c2b76c4cd0ba73ca2fb652d158fd7efde2,244,15062991,Transfer,2022-07-02T12:02:25Z,,,,,,,
5034,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x32aa17864f483fcf66571dcc4cdd7764ad1798aa,1351,0xd6bb973b5d95d19f69d4fcb74e46e05ecc3593f083629d80d7b8de4c3c40e492,244,15046798,Minted,2022-06-29T20:32:06Z,,,,,,,
5035,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0b643f94c581fe08617996f1a3dae1fd347993c4,0x3d9c4678940c39019664025cc778d5aa7fc7f431,4975,0xed59ef22292d5b2f72f3230c0c3c9ab107f5740eab91511c3270ca2a0239de0f,244,15052478,Transfer,2022-06-30T20:59:54Z,,,,,,,
5036,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x1dd4ba2f214bf8f7fa42362330396a4e8775a17c,3015,0xb185d3e0c1ffd64cd1598662438a0b93a137f8d7ab0f55997eab0411f3eb2f26,244,15048099,Minted,2022-06-30T02:16:04Z,,,,,,,
5037,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0xb58090a840d8d0965975b5dc10993a6128014fde,0xa03abeb0be7a5cc44f5768ab525283341d35d212,144,0x6e7ca088a14743c40c3539cdc72e3c62285c45b0edf202ba607b875fb98de86c,244,15047464,Transfer,2022-06-29T23:23:34Z,,,,,,,
5038,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x81269781e647eb0843dc3a8febc55a38ce69b4eb,0xe0c72af26cfc8e7e3c08cdad6c62486fcee136e9,2630,0x003f2d30178b32727ead4f0b4d004d06d9cf50e7b46f09fc88f4b56b93d611dd,244,15059237,Transfer,2022-07-01T22:28:16Z,,,,,,,
5039,0xe6d48bf4ee912235398b96e16db6f310c21e82cb,0x0000000000000000000000000000000000000000,0x38ae8548e21700a8b2aa172087c67fb5a50c4dd7,57,0xd8999ad5f621a7b47f199b35f36cc02847edaf45f6ab91855ac4b45120a79576,244,15046668,Minted,2022-06-29T20:01:40Z,,,,,,,
